unit,sizen_r2,indic_is,geo\time	2017 	2014 	2011 	2009 
PC_ENT_RFID,L_C10_N82_XK,E_RFMC,LU	: 	: 	: 	49 
PC_ENT_RFID,L_C10_N82_XK,E_RFMC,LV	: 	: 	: 	: c
PC_ENT_RFID,L_C10_N82_XK,E_RFMC,MT	: 	: 	: 	: u
PC_ENT_RFID,L_C10_N82_XK,E_RFMC,NL	: 	: 	: 	13 
PC_ENT_RFID,L_C10_N82_XK,E_RFMC,NO	: 	: 	: 	24 
PC_ENT_RFID,L_C10_N82_XK,E_RFMC,PL	: 	: 	: 	38 
PC_ENT_RFID,L_C10_N82_XK,E_RFMC,PT	: 	: 	: 	40 
PC_ENT_RFID,L_C10_N82_XK,E_RFMC,RO	: 	: 	: 	41 
PC_ENT_RFID,L_C10_N82_XK,E_RFMC,SE	: 	: 	: 	35 
PC_ENT_RFID,L_C10_N82_XK,E_RFMC,SI	: 	: 	: 	30 
PC_ENT_RFID,L_C10_N82_XK,E_RFMC,SK	: 	: 	: 	20 
PC_ENT_RFID,L_C10_N82_XK,E_RFMC,UK	: 	: 	: 	18 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,AT	: 	: 	: 	22 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,BE	: 	: 	: 	37 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,BG	: 	: 	: 	22 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,CY	: 	: 	: 	15 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,CZ	: 	: 	: 	9 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,DE	: 	: 	: 	19 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,DK	: 	: 	: 	14 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,EA	: 	: 	: 	26 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,EE	: 	: 	: 	17 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,EL	: 	: 	: 	: u
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,ES	: 	: 	: 	38 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,EU15	: 	: 	: 	28 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,EU25	: 	: 	: 	27 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,EU27	: 	: 	: 	27 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,EU28	: 	: 	: 	27 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,FI	: 	: 	: 	16 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,FR	: 	: 	: 	33 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,HR	: 	: 	: 	17 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,HU	: 	: 	: 	24 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,IE	: 	: 	: 	51 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,IT	: 	: 	: 	27 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,LT	: 	: 	: 	24 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,LU	: 	: 	: 	33 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,LV	: 	: 	: 	: c
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,MT	: 	: 	: 	: u
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,NL	: 	: 	: 	14 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,NO	: 	: 	: 	13 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,PL	: 	: 	: 	29 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,PT	: 	: 	: 	38 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,RO	: 	: 	: 	32 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,SE	: 	: 	: 	22 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,SI	: 	: 	: 	32 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,SK	: 	: 	: 	16 
PC_ENT_RFID,L_C10_N82_XK,E_RFPRI,UK	: 	: 	: 	41 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,AT	: 	: 	: 	22 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,BE	: 	: 	: 	60 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,BG	: 	: 	: 	9 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,CY	: 	: 	: 	28 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,CZ	: 	: 	: 	8 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,DE	: 	: 	: 	36 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,DK	: 	: 	: 	39 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,EA	: 	: 	: 	39 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,EE	: 	: 	: 	13 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,EL	: 	: 	: 	: u
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,ES	: 	: 	: 	59 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,EU15	: 	: 	: 	41 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,EU25	: 	: 	: 	38 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,EU27	: 	: 	: 	37 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,EU28	: 	: 	: 	37 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,FI	: 	: 	: 	22 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,FR	: 	: 	: 	47 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,HR	: 	: 	: 	17 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,HU	: 	: 	: 	17 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,IE	: 	: 	: 	49 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,IT	: 	: 	: 	40 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,LT	: 	: 	: 	26 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,LU	: 	: 	: 	49 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,LV	: 	: 	: 	: c
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,MT	: 	: 	: 	: u
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,NL	: 	: 	: 	21 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,NO	: 	: 	: 	24 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,PL	: 	: 	: 	31 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,PT	: 	: 	: 	55 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,RO	: 	: 	: 	21 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,SE	: 	: 	: 	27 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,SI	: 	: 	: 	27 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,SK	: 	: 	: 	17 
PC_ENT_RFID,L_C10_N82_XK,E_RFSC,UK	: 	: 	: 	52 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,AT	: 	: 	: 	16 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,BE	: 	: 	: 	32 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,BG	: 	: 	: 	22 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,CY	: 	: 	: 	30 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,CZ	: 	: 	: 	7 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,DE	: 	: 	: 	16 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,DK	: 	: 	: 	8 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,EA	: 	: 	: 	17 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,EE	: 	: 	: 	0 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,EL	: 	: 	: 	5 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,ES	: 	: 	: 	27 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,EU15	: 	: 	: 	18 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,EU25	: 	: 	: 	18 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,EU27	: 	: 	: 	18 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,EU28	: 	: 	: 	18 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,FI	: 	: 	: 	15 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,FR	: 	: 	: 	14 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,HR	: 	: 	: 	8 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,HU	: 	: 	: 	12 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,IE	: 	: 	: 	33 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,IT	: 	: 	: 	11 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,LT	: 	: 	: 	16 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,LU	: 	: 	: 	33 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,LV	: 	: 	: 	: c
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,MT	: 	: 	: 	: u
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,NL	: 	: 	: 	10 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,NO	: 	: 	: 	20 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,PL	: 	: 	: 	22 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,PT	: 	: 	: 	41 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,RO	: 	: 	: 	19 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,SE	: 	: 	: 	16 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,SI	: 	: 	: 	39 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,SK	: 	: 	: 	5 
PC_ENT_RFID,L_C10_N82_XK,E_RFSM,UK	: 	: 	: 	24 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,AT	: 	: 	83 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,BE	: 	: 	62 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,BG	: 	: 	83 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,CY	: 	: 	100 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,CZ	: 	: 	90 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,DE	: 	: 	81 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,DK	: 	: 	67 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,EA	: 	: 	73 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,EE	: 	: 	91 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,EL	: 	: 	81 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,ES	: 	: 	63 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,EU15	: 	: 	71 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,EU27	: 	: 	74 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,EU28	: 	: 	74 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,FI	: 	: 	83 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,FR	: 	: 	62 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,HR	: 	: 	87 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,HU	: 	: 	73 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,IE	: 	: 	70 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,IT	: 	: 	70 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,LT	: 	: 	74 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,LU	: 	: 	68 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,LV	: 	: 	90 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,MK	: 	: 	84 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,MT	: 	: 	93 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,NL	: 	: 	67 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,NO	: 	: 	67 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,PL	: 	: 	83 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,PT	: 	: 	60 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,RO	: 	: 	87 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,SE	: 	: 	58 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,SI	: 	: 	71 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,SK	: 	: 	86 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFAC,UK	: 	: 	63 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,AT	: 	: 	19 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,BE	: 	: 	15 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,BG	: 	: 	18 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,CY	: 	: 	25 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,CZ	: 	: 	22 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,DE	: 	: 	15 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,DK	: 	: 	24 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,EA	: 	: 	17 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,EE	: 	: 	9 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,EL	: 	: 	26 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,ES	: 	: 	28 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,EU15	: 	: 	19 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,EU27	: 	: 	18 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,EU28	: 	: 	18 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,FI	: 	: 	17 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,FR	: 	: 	15 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,HR	: 	: 	12 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,HU	: 	: 	7 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,IE	: 	: 	17 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,IT	: 	: 	10 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,LT	: 	: 	20 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,LU	: 	: 	33 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,LV	: 	: 	10 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,MK	: 	: 	: u	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,MT	: 	: 	0 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,NL	: 	: 	16 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,NO	: 	: 	14 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,PL	: 	: 	9 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,PT	: 	: 	17 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,RO	: 	: 	11 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,SE	: 	: 	23 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,SI	: 	: 	15 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,SK	: 	: 	10 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFASPRI,UK	: 	: 	41 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,AT	: 	: 	45 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,BE	: 	: 	68 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,BG	: 	: 	35 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,CY	: 	: 	25 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,CZ	: 	: 	5 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,DE	: 	: 	30 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,DK	: 	: 	43 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,EA	: 	: 	44 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,EE	: 	: 	26 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,EL	: 	: 	41 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,ES	: 	: 	65 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,EU15	: 	: 	44 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,EU27	: 	: 	41 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,EU28	: 	: 	41 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,FI	: 	: 	38 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,FR	: 	: 	53 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,HR	: 	: 	30 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,HU	: 	: 	47 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,IE	: 	: 	61 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,IT	: 	: 	37 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,LT	: 	: 	45 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,LU	: 	: 	73 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,LV	: 	: 	23 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,MK	: 	: 	: u	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,MT	: 	: 	33 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,NL	: 	: 	56 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,NO	: 	: 	50 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,PL	: 	: 	40 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,PT	: 	: 	53 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,RO	: 	: 	40 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,SE	: 	: 	51 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,SI	: 	: 	31 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,SK	: 	: 	39 	: 
PC_ENT_RFID,L_C10_S951_XK,E_RFPSDP,UK	: 	: 	35 	: 
PC_ENT_RFID,MC_C10_N82_XK,E_RFAC,DE	: 	: 	: 	45 
PC_ENT_RFID,MC_C10_N82_XK,E_RFAC,MT	: 	: 	: 	: u
PC_ENT_RFID,MC_C10_N82_XK,E_RFAC,PT	: 	: 	: 	0 n
PC_ENT_RFID,MC_C10_N82_XK,E_RFAC,SK	: 	: 	: 	47 
PC_ENT_RFID,MC_C10_N82_XK,E_RFMC,DE	: 	: 	: 	0 
PC_ENT_RFID,MC_C10_N82_XK,E_RFMC,MT	: 	: 	: 	: u
PC_ENT_RFID,MC_C10_N82_XK,E_RFMC,PT	: 	: 	: 	: u
PC_ENT_RFID,MC_C10_N82_XK,E_RFMC,SK	: 	: 	: 	0 
PC_ENT_RFID,MC_C10_N82_XK,E_RFPRI,DE	: 	: 	: 	9 
PC_ENT_RFID,MC_C10_N82_XK,E_RFPRI,MT	: 	: 	: 	: u
PC_ENT_RFID,MC_C10_N82_XK,E_RFPRI,PT	: 	: 	: 	: u
PC_ENT_RFID,MC_C10_N82_XK,E_RFPRI,SK	: 	: 	: 	53 
PC_ENT_RFID,MC_C10_N82_XK,E_RFSC,DE	: 	: 	: 	25 
PC_ENT_RFID,MC_C10_N82_XK,E_RFSC,MT	: 	: 	: 	: u
PC_ENT_RFID,MC_C10_N82_XK,E_RFSC,PT	: 	: 	: 	: u
PC_ENT_RFID,MC_C10_N82_XK,E_RFSC,SK	: 	: 	: 	23 
PC_ENT_RFID,MC_C10_N82_XK,E_RFSM,DE	: 	: 	: 	3 
PC_ENT_RFID,MC_C10_N82_XK,E_RFSM,MT	: 	: 	: 	: u
PC_ENT_RFID,MC_C10_N82_XK,E_RFSM,PT	: 	: 	: 	: u
PC_ENT_RFID,MC_C10_N82_XK,E_RFSM,SK	: 	: 	: 	0 
PC_ENT_RFID,MC_C10_S951_XK,E_RFAC,PT	: 	: 	: u	: 
PC_ENT_RFID,MC_C10_S951_XK,E_RFAC,SK	: 	: 	61 	: 
PC_ENT_RFID,MC_C10_S951_XK,E_RFASPRI,PT	: 	: 	0 	: 
PC_ENT_RFID,MC_C10_S951_XK,E_RFASPRI,SK	: 	: 	26 	: 
PC_ENT_RFID,MC_C10_S951_XK,E_RFPSDP,PT	: 	: 	: u	: 
PC_ENT_RFID,MC_C10_S951_XK,E_RFPSDP,SK	: 	: 	42 	: 
PC_ENT_RFID,MI_C10_N82_XK,E_RFAC,BE	: 	: 	: 	50 
PC_ENT_RFID,MI_C10_N82_XK,E_RFAC,DE	: 	: 	: 	70 
PC_ENT_RFID,MI_C10_N82_XK,E_RFAC,FI	: 	: 	: 	: u
PC_ENT_RFID,MI_C10_N82_XK,E_RFAC,MT	: 	: 	: 	: u
PC_ENT_RFID,MI_C10_N82_XK,E_RFAC,PT	: 	: 	: 	: u
PC_ENT_RFID,MI_C10_N82_XK,E_RFAC,SI	: 	: 	: 	29 
PC_ENT_RFID,MI_C10_N82_XK,E_RFAC,SK	: 	: 	: 	68 
PC_ENT_RFID,MI_C10_N82_XK,E_RFMC,BE	: 	: 	: 	10 
PC_ENT_RFID,MI_C10_N82_XK,E_RFMC,DE	: 	: 	: 	2 
PC_ENT_RFID,MI_C10_N82_XK,E_RFMC,FI	: 	: 	: 	0 
PC_ENT_RFID,MI_C10_N82_XK,E_RFMC,MT	: 	: 	: 	: u
PC_ENT_RFID,MI_C10_N82_XK,E_RFMC,PT	: 	: 	: 	0 
PC_ENT_RFID,MI_C10_N82_XK,E_RFMC,SI	: 	: 	: 	4 
PC_ENT_RFID,MI_C10_N82_XK,E_RFMC,SK	: 	: 	: 	19 
PC_ENT_RFID,MI_C10_N82_XK,E_RFPRI,BE	: 	: 	: 	27 
PC_ENT_RFID,MI_C10_N82_XK,E_RFPRI,DE	: 	: 	: 	8 
PC_ENT_RFID,MI_C10_N82_XK,E_RFPRI,FI	: 	: 	: 	0 
PC_ENT_RFID,MI_C10_N82_XK,E_RFPRI,MT	: 	: 	: 	: u
PC_ENT_RFID,MI_C10_N82_XK,E_RFPRI,PT	: 	: 	: 	: u
PC_ENT_RFID,MI_C10_N82_XK,E_RFPRI,SI	: 	: 	: 	20 
PC_ENT_RFID,MI_C10_N82_XK,E_RFPRI,SK	: 	: 	: 	44 
PC_ENT_RFID,MI_C10_N82_XK,E_RFSC,BE	: 	: 	: 	38 
PC_ENT_RFID,MI_C10_N82_XK,E_RFSC,DE	: 	: 	: 	24 
PC_ENT_RFID,MI_C10_N82_XK,E_RFSC,FI	: 	: 	: 	0 
PC_ENT_RFID,MI_C10_N82_XK,E_RFSC,MT	: 	: 	: 	: u
PC_ENT_RFID,MI_C10_N82_XK,E_RFSC,PT	: 	: 	: 	: u
PC_ENT_RFID,MI_C10_N82_XK,E_RFSC,SI	: 	: 	: 	4 
PC_ENT_RFID,MI_C10_N82_XK,E_RFSC,SK	: 	: 	: 	48 
PC_ENT_RFID,MI_C10_N82_XK,E_RFSM,BE	: 	: 	: 	45 
PC_ENT_RFID,MI_C10_N82_XK,E_RFSM,DE	: 	: 	: 	28 
PC_ENT_RFID,MI_C10_N82_XK,E_RFSM,FI	: 	: 	: 	: u
PC_ENT_RFID,MI_C10_N82_XK,E_RFSM,MT	: 	: 	: 	: u
PC_ENT_RFID,MI_C10_N82_XK,E_RFSM,PT	: 	: 	: 	: u
PC_ENT_RFID,MI_C10_N82_XK,E_RFSM,SI	: 	: 	: 	11 
PC_ENT_RFID,MI_C10_N82_XK,E_RFSM,SK	: 	: 	: 	12 
PC_ENT_RFID,MI_C10_S951_XK,E_RFAC,BE	: 	: 	48 	: 
PC_ENT_RFID,MI_C10_S951_XK,E_RFAC,PT	: 	: 	: u	: 
PC_ENT_RFID,MI_C10_S951_XK,E_RFAC,SK	: 	: 	63 	: 
PC_ENT_RFID,MI_C10_S951_XK,E_RFASPRI,BE	: 	: 	9 	: 
PC_ENT_RFID,MI_C10_S951_XK,E_RFASPRI,PT	: 	: 	: u	: 
PC_ENT_RFID,MI_C10_S951_XK,E_RFASPRI,SK	: 	: 	25 	: 
PC_ENT_RFID,MI_C10_S951_XK,E_RFPSDP,BE	: 	: 	53 	: 
PC_ENT_RFID,MI_C10_S951_XK,E_RFPSDP,PT	: 	: 	: u	: 
PC_ENT_RFID,MI_C10_S951_XK,E_RFPSDP,SK	: 	: 	37 	: 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,AT	: 	: 	: 	67 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,BE	: 	: 	: 	43 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,BG	: 	: 	: 	85 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,CY	: 	: 	: 	81 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,CZ	: 	: 	: 	86 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,DE	: 	: 	: 	69 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,DK	: 	: 	: 	69 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,EA	: 	: 	: 	63 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,EE	: 	: 	: 	83 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,EL	: 	: 	: 	: u
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,ES	: 	: 	: 	46 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,EU15	: 	: 	: 	62 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,EU25	: 	: 	: 	64 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,EU27	: 	: 	: 	64 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,EU28	: 	: 	: 	64 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,FI	: 	: 	: 	87 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,FR	: 	: 	: 	55 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,HR	: 	: 	: 	67 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,HU	: 	: 	: 	61 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,IE	: 	: 	: 	51 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,IT	: 	: 	: 	57 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,LT	: 	: 	: 	37 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,LU	: 	: 	: 	70 
PC_ENT_RFID,M_C10_N82_XK,E_RFAC,LV	: 	: 	: 	: u
